"index","accepted","red_flags","green_flags","error"
145,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
146,"no","['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description', 'overengineered_solution']","['included_test_cases', 'manageable_number_of_changed_lines']",""
147,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
148,"yes","[]","['high_contributor_acceptance_rate', 'clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines', 'includes_test_cases']",""
149,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
150,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback']",""
151,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",""
152,"no","['Negative sentiment in comments', 'Solution incorrect or inefficient']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
153,"yes","['Negative sentiment in comments']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
154,"no","['pr_not_aligned_with_issue', 'negative_sentiment_in_comments', 'large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'clear_pr_title', 'clear_commit_message']",""
155,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
156,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
157,"no","['low_contributor_acceptance_rate', 'unclear_or_missing_pr_description', 'unclear_or_missing_pr_title']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
158,"no","['Large number of changed lines', 'Solution incorrect or inefficient', 'Overengineered solution']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
159,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
160,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments']","['includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_description', 'clear_commit_message']",""
161,"yes","['Negative sentiment in comments', 'Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Good code quality', 'Responsive to feedback', 'high_contributor_acceptance_rate']",""
162,"no","['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'large_number_of_changed_lines', 'unclear_or_missing_commit_messages', 'poor_code_quality', 'unresponsive_after_feedback']","[]",""
163,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",""
164,"no","['low_contributor_acceptance_rate', 'unclear_pr_title', 'unclear_commit_message']","['includes_test_cases', 'clear_alignment_with_issue', 'manageable_number_of_changed_lines']",""
165,"no","['missing_or_inadequate_test_cases', 'unclear_or_missing_pr_description', 'fails_tests']","[]",""
166,"no","['poor_code_quality', 'unclear_or_missing_commit_messages']","['clear_alignm ent_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",""
167,"no","['pr_not_aligned_with_issue', 'negative_sentiment_in_comments', 'unclear_or_missing_commit_messages', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title']",""
168,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'responsive_to_feedback']",""
169,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'positive_sentiment_in_comments', 'clear_commit_message']",""
170,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
171,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_commit_message']",""
172,"yes","[]","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'high_contributor_acceptance_rate']",""
173,"yes","['Missing or inadequate test cases', 'Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
174,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
175,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
176,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments']",""
177,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
178,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
179,"yes","[]","['Clear alignment with issue', 'Clear PR title', 'Clear commit message', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Positive sentiment in comments']",""
180,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",""
181,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Clear PR description', 'Positive sentiment in comments', 'Responsive to feedback', 'Good code quality']",""
182,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description', 'manageable_number_of_changed_lines']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments']",""
183,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback']",""
184,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
185,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
186,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
187,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title']",""
188,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
189,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",""
190,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
191,"yes","[]","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",""
192,"yes","['breaks_compatibility']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
193,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
194,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments', 'responsive_to_feedback']",""
195,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
196,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
197,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments', 'responsive_to_feedback']",""
198,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
199,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
200,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines']","[]",""
201,"yes","['pr_not_aligned_with_issue']","['includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
202,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'clear_pr_description']",""
203,"no","['large_number_of_changed_lines', 'unclear_or_missing_pr_description', 'negative_sentiment_in_comments', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
204,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
205,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate']","['clear_pr_title', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
206,"no","['negative_sentiment_in_comments', 'large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_commit_message']",""
207,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
208,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
209,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
210,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['clear_pr_title', 'clear_commit_message']",""
211,"no","['low_contributor_acceptance_rate', 'unclear_or_missing_pr_description']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
212,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
213,"no","['unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
214,"yes","['low_contributor_acceptance_rate', 'unclear_pr_description']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
215,"yes","[]","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'includes_test_cases']",""
216,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'large_number_of_changed_lines', 'fails_tests', 'breaks_compatibility', 'unresponsive_after_feedback', 'solution_incorrect_or_inefficient', 'overengineered_solution']","['includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
217,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
218,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'poor_code_quality']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
219,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
220,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
221,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
222,"yes","['Low contributor acceptance rate', 'Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'Clear PR title', 'Clear commit message']",""
223,"no","['low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
224,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",""
225,"no","['large_number_of_changed_lines', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_commit_message']",""
226,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
227,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
228,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
229,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
230,"yes","[]","['Clear alignment with issue', 'Clear PR title', 'Clear commit message', 'High contributor acceptance rate', 'Manageable number of changed lines']",""
231,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Positive sentiment in comments', 'Good code quality']",""
232,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
233,"yes","[]","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",""
234,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear commit message']",""
235,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
236,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback', 'positive_sentiment_in_comments']",""
237,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
238,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
239,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Positive sentiment in comments']",""
240,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
241,"yes","['low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",""
242,"yes","['Unclear or missing PR description', 'Poor code quality']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Responsive to feedback']",""
243,"yes","[]","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate']",""
244,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",""
245,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['clear_pr_title']",""
246,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
247,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
248,"no","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments', 'includes_test_cases', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",""
249,"yes","['low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
250,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
251,"no","['PR not aligned with issue']","['Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
252,"yes","[]","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate']",""
253,"no","['pr_not_aligned_with_issue']","['high_contributor_acceptance_rate', 'clear_pr_title', 'includes_test_cases']",""
254,"no","['pr_not_aligned_with_issue']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate']",""
255,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
256,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'responsive_to_feedback']",""
257,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
258,"no","['Unclear or missing PR description', 'Misses incomplete checklist items', 'Unresponsive after feedback']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
259,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title']",""
260,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'manageable_number_of_changed_lines']","['manageable_number_of_changed_lines']",""
261,"no","['low_contributor_acceptance_rate', 'unresponsive_after_feedback']","['clear_pr_title', 'includes_test_cases']",""
262,"yes","['low_contributor_acceptance_rate']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
263,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
264,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
265,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",""
266,"no","['pr_not_aligned_with_issue', 'negative_sentiment_in_comments', 'unresponsive_after_feedback']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
267,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines', 'poor_code_quality']","['includes_test_cases']",""
268,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
269,"no","['low_contributor_acceptance_rate', 'pr_not_aligned_with_issue']","['manageable_number_of_changed_lines', 'clear_commit_message']",""
270,"no","['pr_not_aligned_with_issue', 'negative_sentiment_in_comments']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'includes_test_cases']",""
271,"no","['low_contributor_acceptance_rate', 'unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
272,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
273,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
274,"yes","[]","['high_contributor_acceptance_rate', 'clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments', 'good_code_quality', 'manageable_number_of_changed_lines', 'clear_pr_description']",""
275,"no","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
276,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'good_code_quality', 'responsive_to_feedback']",""
277,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
278,"no","['low_contributor_acceptance_rate', 'manageable_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_commit_message']",""
279,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
280,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
281,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",""
282,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
283,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_messages', 'responsive_to_feedback']",""
284,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
285,"yes","[]","['clear_alignment_with_issue', '.manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate']",""
286,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments', 'good_code_quality']",""
287,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
288,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
