"index","accepted","red_flags","green_flags","error"
140,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
141,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
142,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
143,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
144,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
145,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
146,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines', 'poor_code_quality', 'negative_sentiment_in_comments', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
147,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
148,"yes","[]","['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Clear commit message', 'Good code quality']",""
149,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Positive sentiment in comments', 'Clear commit message', 'Good code quality', 'High contributor acceptance rate', 'Includes test cases', 'Clear PR title', 'Clear PR description']",""
150,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
151,"no","['Unclear or missing PR description', 'Large number of changed lines', 'Solution incorrect or inefficient']","['High contributor acceptance rate', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
152,"no","['PR not aligned with issue', 'Negative sentiment in comments', 'Low contributor acceptance rate']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
153,"no","['Unresponsive after feedback', 'Fails tests']","[]",""
154,"no","['low_contributor_acceptance_rate', 'large_number_of_changed_lines', 'solution_incorrect_or_inefficient', 'overengineered_solution']","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
155,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unresponsive_after_feedback', 'missing_or_inadequate_test_cases']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines']",""
156,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
157,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['manageable_number_of_changed_lines', 'clear_commit_message']",""
158,"no","['large_number_of_changed_lines', 'fails_tests', 'low_contributor_acceptance_rate', 'breaking_compatibility', 'overengineered_solution']","['clear_alignment_with_issue', 'includes_test_cases', 'positive_sentiment_in_comments', 'good_code_quality']",""
159,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear pr title', 'Clear pr description', 'Clear commit message', 'Includes test cases', 'Responsive to feedback']",""
160,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
161,"yes","['Large number of changed lines', 'Unclear or missing PR title']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
162,"no","['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'large_number_of_changed_lines', 'poor_code_quality', 'solution_incorrect_or_inefficient']","['clear_commit_message', 'good_code_quality']",""
163,"yes","['Unresponsive after feedback']","['Clear alignment with issue', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'High contributor acceptance rate', 'Responsive to feedback']",""
164,"no","['Unclear or missing commit messages', 'Negative sentiment in comments']","['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",""
165,"no","['Missing or inadequate test cases', 'Large number of changed lines']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Clear commit message']",""
166,"yes","['poor_code_quality']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",""
167,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
168,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Clear PR title', 'Clear PR description', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Responsive to feedback', 'Good code quality', 'Includes test cases']",""
169,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
170,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
171,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Responsive to feedback', 'Manageable number of changed lines']",""
172,"yes","[]","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'high_contributor_acceptance_rate']",""
173,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
174,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
175,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
176,"yes","[]","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",""
177,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
178,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
179,"yes","[]","['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Clear PR title', 'Positive sentiment in comments', 'Clear commit message']",""
180,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
181,"yes","['Missing or inadequate test cases', 'Large number of changed lines']","['Clear alignment with issue', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback', 'High contributor acceptance rate']",""
182,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
183,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Clear PR title', 'Clear PR description']",""
184,"yes","[]","['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Clear PR description', 'Clear commit message']",""
185,"yes","[]","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'clear_alignment_with_issue', 'responsive_to_feedback']",""
186,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
187,"yes","['Unclear or missing commit messages']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Good code quality', 'Responsive to feedback']",""
188,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
189,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",""
190,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
191,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
192,"yes","[]","['clear_alignment_with_issue', 'previous_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",""
193,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
194,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
195,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
196,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Good code quality']",""
197,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear pr title', 'Clear pr description', 'Clear commit message']",""
198,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
199,"yes","[]","['high_contributor_acceptance_rate', 'includes_test_cases', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
200,"no","['Pr not aligned with issue', 'Low contributor acceptance rate']","['Manageable number of changed lines', 'Clear commit message']",""
201,"no","['pr_aligned_with_issue', 'missing_or_inadequate_test_cases', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['clear_commit_message', 'good_code_quality']",""
202,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
203,"no","['Large number of changed lines', 'Unclear or missing PR title']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear commit message']",""
204,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
205,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate']","['positive_sentiment_in_comments', 'manageable_number_of_changed_lines']",""
206,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Good code quality', 'Responsive to feedback']",""
207,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
208,"yes","[]","['Clear alignment with issue', 'Manageable number of changed lines', 'Clear commit message', 'Clear PR title', 'Clear PR description']",""
209,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
210,"no","['low_contributor_acceptance_rate', 'pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",""
211,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'unclear_or_missing_commit_messages']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines']",""
212,"no","['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_commit_message']",""
213,"no","['pr_not_aligned_with_issue', 'large_number_of_changed_lines', 'poor_code_quality', 'unclear_or_missing_commit_messages']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description']",""
214,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['manageable_number_of_changed_lines', 'clear_commit_message']",""
216,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'large_number_of_changed_lines', 'unclear_or_missing_pr_description', 'breaks_compatibility', 'solution_incorrect_or_inefficient']","['includes_test_cases', 'clear_pr_title', 'clear_commit_message']",""
217,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
218,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_title', 'unresponsive_after_feedback', 'fails_tests']","[]",""
219,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
220,"yes","[]","['Clear alignment with issue', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'High contributor acceptance rate', 'Manageable number of changed lines']",""
221,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'includes_test_cases']",""
222,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines', 'unknown_review_comments']","['includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_commit_message', 'clear_pr_title']",""
223,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'manageable_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
224,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
225,"yes","['manageable_number_of_changed_lines']","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
226,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
227,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",""
228,"yes","[]","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate']",""
229,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Good code quality']",""
230,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
231,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
232,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
233,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
234,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
235,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
236,"yes","['Large number of changed lines']","['High contributor acceptance rate', 'Clear alignment with issue', 'Includes test cases', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Positive sentiment in comments']",""
237,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
238,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
239,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
240,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality']",""
241,"yes","[]","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate']",""
242,"yes","['Missing or inadequate test cases']","['High contributor acceptance rate', 'Positive sentiment in comments', 'Clear alignment with issue', 'Good code quality', 'Clear commit message', 'Clear PR description', 'Clear PR title', 'Manageable number of changed lines']",""
243,"yes","[]","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'High contributor acceptance rate']",""
244,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
245,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'missing_or_inadequate_test_cases', 'unclear_or_missing_pr_description']","['clear_pr_title', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'clear_commit_message']",""
246,"yes","[]","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
247,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
248,"yes","['missing_or_inadequate_test_cases', 'low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
249,"no","['Unclear or missing PR description', 'Fails tests']","['High contributor acceptance rate', 'Clear alignment with issue', 'Clear PR title', 'Clear commit message', 'Manageable number of changed lines', 'Includes test cases']",""
250,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
251,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'poor_code_quality']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
252,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_title', 'overengineered_solution']","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
253,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Includes test cases', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
254,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
255,"no","['large_number_of_changed_lines', 'unclear_or_missing_commit_messages', 'solution_incorrect_or_inefficient', 'low_contributor_acceptance_rate', 'solution_incorrect_or_inefficient']","['pr_aligned_with_issue', 'clear_pr_title', 'clear_pr_description']",""
256,"no","['Solution incorrect or inefficient', 'Fails tests']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
257,"yes","['Low contributor acceptance rate']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Clear PR title', 'Clear PR description']",""
258,"yes","['Missing or inadequate test cases', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Negative sentiment in comments', 'Unresponsive after feedback']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'High contributor acceptance rate', 'Responsive to feedback', 'Good code quality']",""
259,"no","['Poor code quality', 'Unclear or missing commit messages', 'Low contributor acceptance rate']","['Clear alignment with issue', 'Manageable number of changed lines', 'Clear PR title']",""
260,"no","['PR not aligned with issue', 'Unclear or missing PR title', 'Unclear or missing PR description']","['Good code quality', 'Manageable number of changed lines', 'Clear commit message']",""
261,"no","['PR not aligned with issue', 'Large number of changed lines', 'Low contributor acceptance rate', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unresponsive after feedback', 'Breaks compatibility', 'Solution incorrect or inefficient', 'Fails tests']","['Clear alignment with issue', 'Positive sentiment in comments', 'Clear commit message', 'Responsive to feedback']",""
262,"no","['low_contributor_acceptance_rate', 'missing_or_inadequate_test_cases', 'poor_code_quality', 'solution_incorrect_or_inefficient']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines']",""
263,"no","['pr_aligned_with_issue', 'low_contributor_acceptance_rate', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
264,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Positive sentiment in comments', 'Clear commit message']",""
265,"no","['Solution incorrect or inefficient', 'Negative sentiment in comments']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Manageable number of changed lines']",""
266,"no","['Solution incorrect or inefficient', 'Responsive to feedback']","['High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Clear alignment with issue']",""
267,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments', 'large_number_of_changed_lines', 'poor_code_quality']","['includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",""
268,"no","['pr_not_aligned_with_issue', 'unclear_or_missing_pr_description', 'negative_sentiment_in_comments', 'unresponsive_after_feedback']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
269,"no","['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Positive sentiment in comments', 'Clear commit message']","[]",""
270,"no","['pr_not_aligned_with_issue', 'solution_incorrect_or_inefficient']","['high_contributor_acceptance_rate', 'includes_test_cases', 'good_code_quality', 'responsive_to_feedback']",""
271,"no","['low_contributor_acceptance_rate', 'unresponsive_after_feedback']","['clear_pr_title', 'includes_test_cases', 'manageable_number_of_changed_lines']",""
272,"yes","[]","['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Good code quality']",""
273,"yes","['unclear_or_missing_pr_description', 'unresponsive_after_feedback', 'overengineered_solution']","['clear_alignment_with_issue', 'clear_pr_title', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'good_code_quality', 'responsive_to_feedback', 'high_contributor_acceptance_rate']",""
