pr_url,index,accepted,red_flags,green_flags,error,prompt_tokens,completion_tokens,total_tokens
https://github.com/huggingface/transformers/pull/5310,104,yes,"['unclear_or_missing_pr_description', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",,15273,122,15395
https://github.com/huggingface/transformers/pull/18601,105,no,"['solution_incorrect_or_inefficient', 'fails_tests', 'unclear_or_missing_commit_messages', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'clear_pr_title', 'responsive_to_feedback']",,15489,116,15605
https://github.com/huggingface/transformers/pull/17190,106,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines']",,15832,107,15939
https://github.com/huggingface/transformers/pull/27924,107,yes,"['unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",,22975,120,23095
https://github.com/huggingface/transformers/pull/26238,108,no,"['breaks_compatibility', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'manageable_number_of_changed_lines']",,18535,131,18666
https://github.com/huggingface/transformers/pull/25308,109,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'good_code_quality']",,15645,116,15761
https://github.com/huggingface/transformers/pull/18924,110,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,17459,110,17569
https://github.com/huggingface/transformers/pull/20707,111,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",,16055,138,16193
https://github.com/huggingface/transformers/pull/30726,112,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,15291,110,15401
https://github.com/huggingface/transformers/pull/15009,113,no,"['missing_or_inadequate_test_cases', 'solution_incorrect_or_inefficient', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",,17262,142,17404
https://github.com/huggingface/transformers/pull/5740,114,no,"['fails_tests', 'breaks_compatibility', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",,20946,130,21076
https://github.com/eslint/eslint/pull/13451,115,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,28119,119,28238
https://github.com/eslint/eslint/pull/16314,116,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",,16888,126,17014
https://github.com/eslint/eslint/pull/14580,117,yes,['unclear_or_missing_pr_title'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_description', 'responsive_to_feedback']",,19447,128,19575
https://github.com/eslint/eslint/pull/9348,118,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,17965,130,18095
https://github.com/eslint/eslint/pull/19417,119,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,15266,119,15385
https://github.com/eslint/eslint/pull/18021,120,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,20634,139,20773
https://github.com/eslint/eslint/pull/344,121,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback']",,17608,128,17736
https://github.com/eslint/eslint/pull/12205,122,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,15550,130,15680
https://github.com/eslint/eslint/pull/15495,123,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,16783,128,16911
https://github.com/eslint/eslint/pull/16539,124,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,17193,119,17312
https://github.com/eslint/eslint/pull/17945,125,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,20024,119,20143
https://github.com/eslint/eslint/pull/16563,126,yes,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'positive_sentiment_in_comments']",,27571,137,27708
https://github.com/eslint/eslint/pull/18419,127,yes,[],"['clear_pr_title', 'clear_pr_description', 'clear_alignment_with_issue', 'clear_commit_message', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality']",,14923,110,15033
https://github.com/eslint/eslint/pull/4424,128,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,13985,121,14106
https://github.com/eslint/eslint/pull/18716,129,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,21838,139,21977
https://github.com/eslint/eslint/pull/17829,130,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",,14710,112,14822
https://github.com/eslint/eslint/pull/8713,131,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,17579,139,17718
https://github.com/eslint/eslint/pull/915,132,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,14969,119,15088
https://github.com/eslint/eslint/pull/12816,133,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,18238,139,18377
https://github.com/eslint/eslint/pull/16611,134,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,15486,128,15614
https://github.com/eslint/eslint/pull/10381,135,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,21052,130,21182
https://github.com/eslint/eslint/pull/11657,136,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,18369,119,18488
https://github.com/eslint/eslint/pull/12987,137,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,25220,139,25359
https://github.com/eslint/eslint/pull/19287,138,yes,[],"['clear_pr_title', 'clear_pr_description', 'clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",,15131,101,15232
https://github.com/eslint/eslint/pull/19300,139,yes,[],"['clear_pr_title', 'clear_pr_description', 'clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'positive_sentiment_in_comments']",,15150,112,15262
https://github.com/eslint/eslint/pull/8563,141,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,15051,130,15181
https://github.com/eslint/eslint/pull/19533,142,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,16361,110,16471
https://github.com/eslint/eslint/pull/14335,143,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,17584,130,17714
https://github.com/eslint/eslint/pull/10571,144,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback']",,18742,126,18868
https://github.com/eslint/eslint/pull/18586,145,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,14969,119,15088
https://github.com/eslint/eslint/pull/17282,146,yes,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback', 'good_code_quality']",,25692,132,25824
https://github.com/eslint/eslint/pull/17909,147,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,19002,128,19130
https://github.com/eslint/eslint/pull/639,148,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",,15593,110,15703
https://github.com/eslint/eslint/pull/5278,149,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,25913,139,26052
https://github.com/eslint/eslint/pull/19402,150,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback', 'good_code_quality']",,16710,126,16836
https://github.com/eslint/eslint/pull/19010,151,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,17095,119,17214
https://github.com/eslint/eslint/pull/19274,152,no,"['pr_not_aligned_with_issue', 'negative_sentiment_in_comments']","['clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",,15009,117,15126
https://github.com/eslint/eslint/pull/12935,153,no,"['unresponsive_after_feedback', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",,15823,129,15952
https://github.com/eslint/eslint/pull/18211,154,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['clear_pr_title', 'clear_pr_description', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",,18941,127,19068
https://github.com/eslint/eslint/pull/18812,155,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'large_number_of_changed_lines', 'unclear_or_missing_pr_description', 'low_contributor_acceptance_rate']","['clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines']",,14284,137,14421
https://github.com/eslint/eslint/pull/4643,156,yes,[],"['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate']",,14006,101,14107
https://github.com/eslint/eslint/pull/526,157,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",,13751,97,13848
https://github.com/eslint/eslint/pull/8343,158,no,['pr_not_aligned_with_issue'],"['clear_pr_title', 'clear_pr_description', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,22703,126,22829
https://github.com/eslint/eslint/pull/11731,159,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,14982,119,15101
https://github.com/eslint/eslint/pull/13056,160,no,"['pr_not_aligned_with_issue', 'negative_sentiment_in_comments']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'includes_test_cases', 'manageable_number_of_changed_lines']",,16361,115,16476
https://github.com/eslint/eslint/pull/19236,161,yes,"['unclear_or_missing_pr_title', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'responsive_to_feedback', 'good_code_quality']",,19822,129,19951
https://github.com/eslint/eslint/pull/487,162,no,"['missing_or_inadequate_test_cases', 'pr_not_aligned_with_issue', 'unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback']",,16273,125,16398
https://github.com/eslint/eslint/pull/964,163,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback']",,16133,126,16259
https://github.com/eslint/eslint/pull/7930,164,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",,15219,126,15345
https://github.com/eslint/eslint/pull/12333,165,no,"['missing_or_inadequate_test_cases', 'unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate']",,18225,134,18359
https://github.com/eslint/eslint/pull/1381,166,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback']",,16199,137,16336
https://github.com/mui/material-ui/pull/19648,167,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",,24418,117,24535
https://github.com/mui/material-ui/pull/22494,168,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,15918,139,16057
https://github.com/mui/material-ui/pull/37463,169,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback', 'good_code_quality']",,15936,124,16060
https://github.com/mui/material-ui/pull/21458,170,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",,33820,112,33932
https://github.com/mui/material-ui/pull/19072,171,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",,18433,121,18554
https://github.com/mui/material-ui/pull/915,172,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,14015,110,14125
https://github.com/mui/material-ui/pull/6764,173,yes,"['unclear_or_missing_pr_description', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback']",,14116,122,14238
https://github.com/mui/material-ui/pull/30114,174,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'responsive_to_feedback', 'good_code_quality']",,15338,119,15457
https://github.com/mui/material-ui/pull/2476,175,yes,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'responsive_to_feedback', 'good_code_quality']",,26873,123,26996
https://github.com/mui/material-ui/pull/34408,176,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,15053,138,15191
https://github.com/mui/material-ui/pull/20803,177,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_commit_message']",,31842,103,31945
https://github.com/mui/material-ui/pull/24489,178,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,24993,128,25121
https://github.com/mui/material-ui/pull/19390,179,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",,17332,112,17444
https://github.com/mui/material-ui/pull/22300,180,yes,[],"['clear_pr_title', 'clear_pr_description', 'clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'positive_sentiment_in_comments']",,13988,112,14100
https://github.com/mui/material-ui/pull/15412,181,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'responsive_to_feedback', 'positive_sentiment_in_comments']",,18716,130,18846
https://github.com/mui/material-ui/pull/31136,182,yes,[],"['clear_pr_title', 'clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message']",,14402,81,14483
https://github.com/mui/material-ui/pull/28118,183,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",,14122,112,14234
https://github.com/mui/material-ui/pull/25689,184,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate']",,17601,109,17710
https://github.com/mui/material-ui/pull/23263,185,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,17249,110,17359
https://github.com/mui/material-ui/pull/1279,186,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'good_code_quality']",,14191,129,14320
https://github.com/mui/material-ui/pull/29888,187,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback', 'good_code_quality']",,14824,126,14950
https://github.com/mui/material-ui/pull/45471,188,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,14974,119,15093
https://github.com/mui/material-ui/pull/38989,189,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,16383,139,16522
https://github.com/mui/material-ui/pull/45941,190,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",,14856,117,14973
https://github.com/mui/material-ui/pull/39692,191,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",,14728,119,14847
https://github.com/mui/material-ui/pull/38086,192,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",,16295,121,16416
https://github.com/mui/material-ui/pull/19122,193,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,26684,130,26814
https://github.com/mui/material-ui/pull/17661,194,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,15443,119,15562
https://github.com/mui/material-ui/pull/7084,195,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,15328,119,15447
https://github.com/mui/material-ui/pull/20287,196,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,33280,112,33392
https://github.com/mui/material-ui/pull/27689,197,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",,15089,101,15190
https://github.com/mui/material-ui/pull/17192,198,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",,14883,118,15001
https://github.com/mui/material-ui/pull/43640,199,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",,14310,108,14418
https://github.com/mui/material-ui/pull/3963,200,no,"['unclear_or_missing_pr_description', 'unclear_or_missing_commit_messages', 'negative_sentiment_in_comments', 'missing_or_inadequate_test_cases']","['clear_pr_title', 'clear_alignment_with_issue', 'manageable_number_of_changed_lines']",,13706,126,13832
https://github.com/mui/material-ui/pull/38548,201,yes,"['low_contributor_acceptance_rate', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines']",,15118,109,15227
https://github.com/mui/material-ui/pull/37510,202,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate']",,16015,101,16116
https://github.com/mui/material-ui/pull/23297,203,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,20775,146,20921
https://github.com/mui/material-ui/pull/3640,204,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback', 'low_contributor_acceptance_rate']","['clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines']",,14141,109,14250
https://github.com/mui/material-ui/pull/41928,205,no,"['pr_not_aligned_with_issue', 'unclear_or_missing_pr_description']","['manageable_number_of_changed_lines', 'clear_pr_title', 'responsive_to_feedback']",,14876,99,14975
https://github.com/mui/material-ui/pull/28242,206,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,17894,130,18024
