index,accepted,red_flags,green_flags,error
156,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
157,yes,"['Unclear or missing PR title', 'Unclear or missing PR description', 'Unclear or missing commit messages']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
158,no,"['Large number of changed lines', 'Unclear or missing commit messages', 'Solution incorrect or inefficient']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Responsive to feedback']",
159,yes,[],"['Clear alignment with issue', 'Clear PR title', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Includes test cases']",
160,no,"['pr_not_aligned_with_issue', 'solution_incorrect_or_inefficient']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'includes_test_cases']",
161,no,"['Large number of changed lines', 'Solution is incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
162,no,"['Missing or inadequate test cases', 'Low contributor acceptance rate', 'Unclear or missing PR description', 'Unresponsive after feedback', 'Large number of changed lines']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
163,yes,[],"['clear_pr_title', 'clear_issue_alignment', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_commit_message', 'responsive_to_feedback']",
164,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Good code quality']",
165,no,"['Missing or inadequate test cases', 'Negative sentiment in comments']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
166,yes,"['Unclear or missing commit messages', '(none)']","['Clear alignment with issue', 'Includes test cases', 'Clear PR title', 'Clear PR description', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Responsive to feedback']",
167,yes,['Breaks compatibility'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
168,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Good code quality', 'Responsive to feedback']",
169,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Manageable number of changed lines', 'Positive sentiment in comments', 'Responsive to feedback']",
170,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
171,yes,(none),"['Clear PR title', 'Clear PR description', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Responsive to feedback']",
172,yes,[],"['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description']",
173,yes,['Missing or inadequate test cases'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
174,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit messages', 'Good code quality', 'Responsive to feedback']",
175,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
176,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Positive sentiment in comments', 'Responsive to feedback']",
177,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
178,yes,"['Poor code quality', 'Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
179,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
180,yes,(none),"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
181,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
182,yes,"['Unclear or missing PR title', 'Unclear or missing PR description', 'Unclear or missing commit messages']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
183,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
184,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear commit message', 'Manageable number of changed lines']",
185,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Responsive to feedback']",
186,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
187,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Includes test cases']",
188,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
189,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
190,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
191,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
192,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
193,yes,['Large number of changed lines'],"['Clear alignment with issue', 'Clear PR title', 'Clear PR description', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit messages', 'Good code quality', 'Responsive to feedback', 'Includes test cases']",
194,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Includes test cases', 'Clear PR title', 'Responsive to feedback']",
195,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
196,yes,[],"['Clear PR title', 'Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit messages', 'Good code quality', 'Clear PR description']",
197,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
198,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
199,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
200,no,"['Missing or inadequate test cases', 'Large number of changed lines', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Manageable number of changed lines']",
201,yes,['Low contributor acceptance rate'],"['Clear alignment with issue', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
202,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
203,no,"['Missing or inadequate test cases', 'Solution is incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback', 'Positive sentiment in comments']",
204,no,"['Unresponsive after feedback', 'Solution is incorrect or inefficient', 'Low contributor acceptance rate', 'Unclear or missing PR title', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Clear PR description', 'Manageable number of changed lines']",
205,no,"['PR not aligned with issue', 'Large number of changed lines', 'Solution incorrect or inefficient']","['Clear PR title', 'Manageable number of changed lines', 'High contributor acceptance rate']",
206,yes,['Large number of changed lines'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit messages', 'Good code quality', 'Responsive to feedback']",
207,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
208,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Good code quality']",
209,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
210,no,"['Pr not aligned with issue', 'Low contributor acceptance rate', 'Solution incorrect or inefficient', 'Poor code quality']","['Clear alignment with issue', 'Manageable number of changed lines']",
211,yes,['Low contributor acceptance rate'],"['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
212,no,"['Pr not aligned with issue', 'Solution is incorrect or inefficient', 'Overengineered solution', 'Low contributor acceptance rate']","['Clear PR title', 'Clear PR description', 'Clear commit message', 'Manageable number of changed lines', 'Responsive to feedback', 'High contributor acceptance rate']",
213,no,"['Pr not aligned with issue', 'Solution is incorrect or inefficient']","['Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR description']",
214,no,"['Low contributor acceptance rate', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Manageable number of changed lines']",
215,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
216,no,"['Low contributor acceptance rate', 'Poor code quality', 'Large number of changed lines', 'Solution is incorrect or inefficient', 'Unresponsive after feedback']","['Clear PR title', 'Clear alignment with issue', 'Clear PR description', 'Clear commit messages', 'Includes test cases']",
217,no,"['Missing or inadequate test cases', 'Unclear or missing commit messages']","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Manageable number of changed lines']",
218,no,"['Pr is not aligned with issue', 'Low contributor acceptance rate', 'Unclear or missing PR description', 'Poor code quality']",['Manageable number of changed lines'],
219,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
220,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
221,yes,[],"['Clear PR title', 'Clear PR description', 'Clear alignment with issue', 'High contributor acceptance rate', 'Includes test cases', 'Manageable number of changed lines']",
222,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Responsive to feedback']",
223,no,"['Missing or inadequate test cases', 'Low contributor acceptance rate', 'Large number of changed lines']","['Clear alignment with issue', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
224,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
225,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Good code quality']",
226,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback', 'Good code quality']",
227,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
228,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Responsive to feedback']",
229,yes,['none'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
230,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
231,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
232,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Good code quality', 'Manageable number of changed lines']",
233,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
234,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR description', 'Clear commit message']",
235,no,['Missing or inadequate test cases'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Positive sentiment in comments', 'Responsive to feedback']",
236,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
237,yes,[],"['Clear PR title', 'Clear PR description', 'Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Includes test cases']",
238,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
239,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
240,yes,['Missing or inadequate test cases'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Responsive to feedback']",
241,yes,[],"['Clear alignment with issue', 'Clear PR description', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",
242,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback', 'Good code quality', 'Manageable number of changed lines']",
243,yes,(none),"['Clear PR title', 'Clear PR description', 'Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
244,yes,false,"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
245,no,"['Missing or inadequate test cases', 'Low contributor acceptance rate', 'Unclear or missing PR description', 'Poor code quality']","['Clear alignment with issue', 'Manageable number of changed lines']",
246,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
247,yes,[],"['Clear alignment with issue', 'Clear PR title', 'Clear PR description', 'Manageable number of changed lines', 'Clear commit message', 'Responsive to feedback', 'Good code quality']",
248,yes,['Missing or inadequate test cases'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
249,yes,[],"['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
250,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Missing or inadequate test cases', 'Manageable number of changed lines', 'Clear commit message']",
251,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit messages', 'Good code quality']",
252,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
253,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Includes test cases', 'Manageable number of changed lines', 'Clear commit message', 'Responsive to feedback']",
254,yes,['Unclear or missing commit messages'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
255,no,"['Large number of changed lines', 'Unclear or missing commit messages', 'Solution is incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description']",
256,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
257,no,"['Low contributor acceptance rate', 'Large number of changed lines']",['Clear alignment with issue'],
258,no,"['Missing or inadequate test cases', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Solution is incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Responsive to feedback']",
259,no,"['Missing or inadequate test cases', 'Large number of changed lines', 'Unclear or missing commit messages']","['Clear alignment with issue', 'High contributor acceptance rate', 'Managable number of changed lines', 'Clear PR title', 'Clear PR description', 'Responsive to feedback']",
260,no,"['PR not aligned with issue', 'Unclear or missing PR title', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Includes test cases', 'High contributor_acceptance_rate']",
262,no,"['PR not aligned with issue', 'Low contributor acceptance rate', 'Solution is incorrect or inefficient']",['Manageable number of changed lines'],
263,no,"['Low contributor acceptance rate', 'Unresponsive after feedback']","['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines']",
264,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Responsive to feedback']",
265,no,"['Missing or inadequate test cases', 'Poor code quality']","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
266,no,"['Missing or inadequate test cases', 'Low contributor acceptance rate', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unclear or missing commit messages', 'Solution is incorrect or inefficient']","['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Responsive to feedback']",
267,no,"['Low contributor acceptance rate', 'Large number of changed lines', 'Unclear or missing commit messages', 'Poor code quality', 'Solution incorrect or inefficient']","['Clear alignment with issue', 'Clear PR description', 'Manageable number of changed lines']",
268,no,"['PR not aligned with issue', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unresponsive after feedback', 'Fails tests', 'Solution is incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
269,no,['Unclear or missing PR description'],"['Clear alignment with issue', 'Manageable number of changed lines', 'Clear commit message']",
270,no,"['PR not aligned with issue', 'Missing or inadequate test cases']","['High contributor acceptance rate', 'Manageable number of changed lines']",
271,yes,[],"['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines']",
272,yes,['Unclear or missing PR title'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
273,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
274,yes,[],"['Clear PR title', 'Clear PR description', 'Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Positive sentiment in comments', 'Responsive to feedback']",
275,yes,['Low contributor acceptance rate'],"['Clear alignment with issue', 'Manageable number of changed lines', 'Clear commit message']",
276,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
277,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",
278,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback', 'Good code quality']",
279,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
280,yes,"['Unclear or missing PR description', 'Unclear or missing commit messages']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Responsive to feedback']",
281,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'responsive_to_feedback']",
282,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Responsive to feedback']",
283,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Managable number of changed lines', 'Clear PR title', 'Clear commit message']",
284,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
285,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
286,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
287,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
288,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR description', 'Clear PR title', 'Clear commit message', 'Good code quality']",
289,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
290,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",
291,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR description']",
292,yes,[],"['Clear PR title', 'Clear PR description', 'Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear commit message']",
293,no,"['Unclear or missing PR title', 'Unclear or missing PR description', 'Large number of changed lines', 'Low contributor acceptance rate', 'Missing or inadequate test cases']","['Clear alignment with issue', 'Manageable number of changed lines', 'Responsive to feedback']",
294,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines']",
295,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Responsive to feedback']",
296,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
297,no,"['Unclear or missing PR title', 'Unclear or missing PR description', 'Large number of changed lines', 'Fails tests', 'Poor code quality', 'Solution incorrect or inefficient']","['Clear alignment with issue', 'Positive sentiment in comments', 'Responsive to feedback']",
298,no,"['PR not aligned with issue', 'Low contributor acceptance rate', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unresponsive after feedback']",['Manageable number of changed lines'],
299,no,"['Missing or inadequate test cases', 'Poor code quality', 'Solution incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Responsive to feedback']",
