index,accepted,red_flags,green_flags,error
109,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
110,,[],[],not a string
111,,[],[],not a string
112,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
113,yes,"[""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
114,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
115,,[],[],"CUDA_OOM: CUDA out of memory. Tried to allocate 574.00 MiB. GPU 0 has a total capacity of 23.54 GiB of which 1.75 MiB is free. Process 2350701 has 23.53 GiB memory in use. Of the allocated memory 17.44 GiB is allocated by PyTorch, and 5.64 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
116,,[],[],not a string
117,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
118,no,[],"[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
119,,[],[],not a string
120,,[],[],not a string
121,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
122,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
123,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
124,,[],[],not a string
125,,[],[],not a string
126,,[],[],not a string
127,,[],[],not a string
128,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
129,,[],[],not a string
130,,[],[],not a string
131,no,[],[],
132,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
133,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
134,,[],[],not a string
135,no,["low_contributor_acceptance_rate","unclear_or_missing_pr_title","unclear_or_missing_pr_description","unclear_or_missing_commit_messages","solution_incorrect_or_inefficient"],["clear_alignment_with_issue","manageable_number_of_changed_lines","responsive_to_feedback"],
136,no,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
137,,[],[],not a string
138,,[],[],not a string
139,,[],[],not a string
141,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
142,,[],[],not a string
143,,[],[],not a string
144,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
145,,[],[],not a string
146,,[],[],not a string
147,,[],[],not a string
148,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
149,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
150,,[],[],not a string
151,,[],[],not a string
152,,[],[],not a string
153,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
154,,[],[],not a string
155,,[],[],not a string
156,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
157,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
158,,[],[],not a string
159,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
160,no,[],[],
161,,[],[],not a string
162,no,[],[],
163,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
164,,[],[],not a string
165,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
166,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
167,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
168,,[],[],not a string
169,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
170,,[],[],not a string
171,,[],[],not a string
172,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
173,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
174,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
175,,[],[],"CUDA_OOM: CUDA out of memory. Tried to allocate 540.00 MiB. GPU 0 has a total capacity of 23.54 GiB of which 481.75 MiB is free. Process 2350701 has 23.06 GiB memory in use. Of the allocated memory 17.80 GiB is allocated by PyTorch, and 4.81 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
176,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
177,,[],[],"CUDA_OOM: CUDA out of memory. Tried to allocate 668.00 MiB. GPU 0 has a total capacity of 23.54 GiB of which 25.75 MiB is free. Process 2350701 has 23.51 GiB memory in use. Of the allocated memory 17.27 GiB is allocated by PyTorch, and 5.78 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
178,,[],[],not a string
179,no,[],"[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
180,,[],[],not a string
181,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
182,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
183,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
184,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
185,,[],[],not a string
186,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
187,,[],[],not a string
188,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
189,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
190,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
191,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
192,no,"[""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
193,,[],[],not a string
194,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
195,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
196,,[],[],not a string
197,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
198,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
199,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
200,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
201,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
202,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
203,,[],[],not a string
204,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
205,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
206,no,"[""unclear_or_missing_commit_messages"", ""low_contributor_acceptance_rate"", ""missing_or_inadequate_test_cases"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_pr_title"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
207,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
208,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
209,,[],[],not a string
210,yes,"[""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
211,no,["low_contributor_acceptance_rate","unclear_or_missing_pr_title","unclear_or_missing_pr_description","unclear_or_missing_commit_messages","solution_incorrect_or_inefficient"],["clear_alignment_with_issue","manageable_number_of_changed_lines","responsive_to_feedback"],
212,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
213,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
214,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
215,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
216,yes,[],"[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
217,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
218,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
219,yes,[],"[""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
220,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
221,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
222,,[],[],not a string
223,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
224,no,"[""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
225,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
226,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
227,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
228,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
229,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
230,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
231,,[],[],not a string
232,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
233,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
234,yes,[],"[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
235,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
236,,[],[],not a string
237,no,[],[],
238,no,"[""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
239,,[],[],not a string
240,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
241,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
242,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
243,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
244,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
